"wetting potential","permeability-X","permeability-Y","permeability-Offdiagonal","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
3.1644,1,1,0,1,0.25621,0.18117,0.28117,0
3.1644,1,1,0,1,0.25634,0.18126,0.28126,0
3.1644,1,1,0,1,0.25647,0.18135,0.28135,0
3.1644,1,1,0,1,0.25659,0.18144,0.28144,0
3.1644,1,1,0,1,0.25672,0.18153,0.28153,0
3.1644,1,1,0,1,0.25685,0.18162,0.28162,0
3.1644,1,1,0,1,0.25698,0.18171,0.28171,0
3.1644,1,1,0,1,0.2571,0.1818,0.2818,0
3.1644,1,1,0,1,0.25723,0.18189,0.28189,0
3.1644,1,1,0,1,0.25736,0.18198,0.28198,0
3.1634,1,1,0,1,0.25748,0.18207,0.28207,0
3.1634,1,1,0,1,0.25761,0.18216,0.28216,0
3.1634,1,1,0,1,0.25774,0.18225,0.28225,0
3.1634,1,1,0,1,0.25787,0.18234,0.28234,0
3.1634,1,1,0,1,0.25799,0.18243,0.28243,0
3.1634,1,1,0,1,0.25812,0.18252,0.28252,0
3.1634,1,1,0,1,0.25825,0.18261,0.28261,0
3.1634,1,1,0,1,0.25837,0.1827,0.2827,0
3.1634,1,1,0,1,0.2585,0.18279,0.28279,0
3.1634,1,1,0,1,0.25863,0.18288,0.28288,0
3.1634,1,1,0,1,0.25876,0.18297,0.28297,0
3.1624,1,1,0,1,0.25888,0.18306,0.28306,0
3.1624,1,1,0,1,0.25901,0.18315,0.28315,0
3.1624,1,1,0,1,0.25914,0.18324,0.28324,0
3.1624,1,1,0,1,0.25927,0.18333,0.28333,0
3.1624,1,1,0,1,0.25939,0.18342,0.28342,0
3.1624,1,1,0,1,0.25952,0.18351,0.28351,0
3.1624,1,1,0,1,0.25965,0.1836,0.2836,0
3.1624,1,1,0,1,0.25977,0.18369,0.28369,0
3.1624,1,1,0,1,0.2599,0.18378,0.28378,0
3.1624,1,1,0,1,0.26003,0.18387,0.28387,0
3.1624,1,1,0,1,0.26016,0.18396,0.28396,0
3.1615,1,1,0,1,0.26028,0.18405,0.28405,0
3.1615,1,1,0,1,0.26041,0.18414,0.28414,0
3.1615,1,1,0,1,0.26054,0.18423,0.28423,0
3.1615,1,1,0,1,0.26066,0.18432,0.28432,0
3.1615,1,1,0,1,0.26079,0.18441,0.28441,0
3.1615,1,1,0,1,0.26092,0.1845,0.2845,0
3.1615,1,1,0,1,0.26105,0.18459,0.28459,0
3.1615,1,1,0,1,0.26117,0.18468,0.28468,0
3.1615,1,1,0,1,0.2613,0.18477,0.28477,0
3.1615,1,1,0,1,0.26143,0.18486,0.28486,0
3.1615,1,1,0,1,0.26156,0.18495,0.28495,0
3.1605,1,1,0,1,0.26168,0.18504,0.28504,0
3.1605,1,1,0,1,0.26181,0.18513,0.28513,0
3.1605,1,1,0,1,0.26194,0.18522,0.28522,0
3.1605,1,1,0,1,0.26206,0.18531,0.28531,0
3.1605,1,1,0,1,0.26219,0.1854,0.2854,0
3.1605,1,1,0,1,0.26232,0.18549,0.28549,0
3.1605,1,1,0,1,0.26245,0.18558,0.28558,0
3.1605,1,1,0,1,0.26257,0.18567,0.28567,0
3.1605,1,1,0,1,0.2627,0.18576,0.28576,0
3.1605,1,1,0,1,0.26283,0.18585,0.28585,0
3.1605,1,1,0,1,0.26295,0.18594,0.28594,0
3.1595,1,1,0,1,0.26308,0.18603,0.28603,0
3.1595,1,1,0,1,0.26321,0.18612,0.28612,0
3.1595,1,1,0,1,0.26334,0.18621,0.28621,0
3.1595,1,1,0,1,0.26346,0.1863,0.2863,0
3.1595,1,1,0,1,0.26359,0.18639,0.28639,0
3.1595,1,1,0,1,0.26372,0.18648,0.28648,0
3.1595,1,1,0,1,0.26385,0.18657,0.28657,0
3.1595,1,1,0,1,0.26397,0.18666,0.28666,0
3.1595,1,1,0,1,0.2641,0.18675,0.28675,0
3.1595,1,1,0,1,0.26423,0.18684,0.28684,0
3.1595,1,1,0,1,0.26435,0.18693,0.28693,0
3.1586,1,1,0,1,0.26448,0.18702,0.28702,0
3.1586,1,1,0,1,0.26461,0.18711,0.28711,0
3.1586,1,1,0,1,0.26474,0.1872,0.2872,0
3.1586,1,1,0,1,0.26486,0.18729,0.28729,0
3.1586,1,1,0,1,0.26499,0.18738,0.28738,0
3.1586,1,1,0,1,0.26512,0.18747,0.28747,0
3.1586,1,1,0,1,0.26524,0.18756,0.28756,0
3.1586,1,1,0,1,0.26537,0.18765,0.28765,0
3.1586,1,1,0,1,0.2655,0.18774,0.28774,0
3.1586,1,1,0,1,0.26563,0.18783,0.28783,0
3.1586,1,1,0,1,0.26575,0.18792,0.28792,0
3.1576,1,1,0,1,0.26588,0.18801,0.28801,0
3.1576,1,1,0,1,0.26601,0.1881,0.2881,0
3.1576,1,1,0,1,0.26614,0.18819,0.28819,0
3.1576,1,1,0,1,0.26626,0.18828,0.28828,0
3.1576,1,1,0,1,0.26639,0.18837,0.28837,0
3.1576,1,1,0,1,0.26652,0.18846,0.28846,0
3.1576,1,1,0,1,0.26664,0.18855,0.28855,0
3.1576,1,1,0,1,0.26677,0.18864,0.28864,0
3.1576,1,1,0,1,0.2669,0.18873,0.28873,0
3.1576,1,1,0,1,0.26703,0.18882,0.28882,0
3.1576,1,1,0,1,0.26715,0.18891,0.28891,0
3.1576,1,1,0,1,0.26728,0.189,0.289,0
3.1567,1,1,0,1,0.26741,0.18909,0.28909,0
3.1567,1,1,0,1,0.26753,0.18918,0.28918,0
3.1567,1,1,0,1,0.26766,0.18927,0.28927,0
3.1567,1,1,0,1,0.26779,0.18936,0.28936,0
3.1567,1,1,0,1,0.26792,0.18945,0.28945,0
3.1567,1,1,0,1,0.26804,0.18954,0.28954,0
3.1567,1,1,0,1,0.26817,0.18963,0.28963,0
3.1567,1,1,0,1,0.2683,0.18972,0.28972,0
3.1567,1,1,0,1,0.26842,0.18981,0.28981,0
3.1567,1,1,0,1,0.26855,0.1899,0.2899,0
3.1567,1,1,0,1,0.26868,0.18999,0.28999,0
3.1557,1,1,0,1,0.26881,0.19007,0.29007,0
3.1557,1,1,0,1,0.26893,0.19016,0.29016,0
3.1557,1,1,0,1,0.26906,0.19025,0.29025,0
3.1557,1,1,0,1,0.26919,0.19034,0.29034,0
3.1557,1,1,0,1,0.26932,0.19043,0.29043,0
3.1557,1,1,0,1,0.26944,0.19052,0.29052,0
3.1557,1,1,0,1,0.26957,0.19061,0.29061,0
3.1557,1,1,0,1,0.2697,0.1907,0.2907,0
3.1557,1,1,0,1,0.26982,0.19079,0.29079,0
3.1557,1,1,0,1,0.26995,0.19088,0.29088,0
3.1557,1,1,0,1,0.27008,0.19097,0.29097,0
3.1547,1,1,0,1,0.27021,0.19106,0.29106,0
3.1547,1,1,0,1,0.27033,0.19115,0.29115,0
3.1547,1,1,0,1,0.27046,0.19124,0.29124,0
3.1547,1,1,0,1,0.27059,0.19133,0.29133,0
3.1547,1,1,0,1,0.27071,0.19142,0.29142,0
3.1547,1,1,0,1,0.27084,0.19151,0.29151,0
3.1547,1,1,0,1,0.27097,0.1916,0.2916,0
3.1547,1,1,0,1,0.2711,0.19169,0.29169,0
3.1547,1,1,0,1,0.27122,0.19178,0.29178,0
3.1547,1,1,0,1,0.27135,0.19187,0.29187,0
3.1547,1,1,0,1,0.27148,0.19196,0.29196,0
3.1538,1,1,0,1,0.27161,0.19205,0.29205,0
3.1538,1,1,0,1,0.27173,0.19214,0.29214,0
3.1538,1,1,0,1,0.27186,0.19223,0.29223,0
3.1538,1,1,0,1,0.27199,0.19232,0.29232,0
3.1538,1,1,0,1,0.27211,0.19241,0.29241,0
3.1538,1,1,0,1,0.27224,0.1925,0.2925,0
3.1538,1,1,0,1,0.27237,0.19259,0.29259,0
3.1538,1,1,0,1,0.2725,0.19268,0.29268,0
3.1538,1,1,0,1,0.27262,0.19277,0.29277,0
3.1538,1,1,0,1,0.27275,0.19286,0.29286,0
3.1538,1,1,0,1,0.27288,0.19295,0.29295,0
3.1528,1,1,0,1,0.273,0.19304,0.29304,0
3.1528,1,1,0,1,0.27313,0.19313,0.29313,0
3.1528,1,1,0,1,0.27326,0.19322,0.29322,0
3.1528,1,1,0,1,0.27339,0.19331,0.29331,0
3.1528,1,1,0,1,0.27351,0.1934,0.2934,0
3.1528,1,1,0,1,0.27364,0.19349,0.29349,0
3.1528,1,1,0,1,0.27377,0.19358,0.29358,0
3.1528,1,1,0,1,0.2739,0.19367,0.29367,0
3.1528,1,1,0,1,0.27402,0.19376,0.29376,0
3.1528,1,1,0,1,0.27415,0.19385,0.29385,0
3.1528,1,1,0,1,0.27428,0.19394,0.29394,0
3.1519,1,1,0,1,0.2744,0.19403,0.29403,0
3.1519,1,1,0,1,0.27453,0.19412,0.29412,0
3.1519,1,1,0,1,0.27466,0.19421,0.29421,0
3.1519,1,1,0,1,0.27479,0.1943,0.2943,0
3.1519,1,1,0,1,0.27491,0.19439,0.29439,0
3.1519,1,1,0,1,0.27504,0.19448,0.29448,0
3.1519,1,1,0,1,0.27517,0.19457,0.29457,0
3.1519,1,1,0,1,0.27529,0.19466,0.29466,0
3.1519,1,1,0,1,0.27542,0.19475,0.29475,0
3.1519,1,1,0,1,0.27555,0.19484,0.29484,0
3.1519,1,1,0,1,0.27568,0.19493,0.29493,0
3.1509,1,1,0,1,0.2758,0.19502,0.29502,0
3.1509,1,1,0,1,0.27593,0.19511,0.29511,0
3.1509,1,1,0,1,0.27606,0.1952,0.2952,0
3.1509,1,1,0,1,0.27619,0.19529,0.29529,0
3.1509,1,1,0,1,0.27631,0.19538,0.29538,0
3.1509,1,1,0,1,0.27644,0.19547,0.29547,0
3.1509,1,1,0,1,0.27657,0.19556,0.29556,0
3.1509,1,1,0,1,0.27669,0.19565,0.29565,0
3.1509,1,1,0,1,0.27682,0.19574,0.29574,0
3.1509,1,1,0,1,0.27695,0.19583,0.29583,0
3.1509,1,1,0,1,0.27708,0.19592,0.29592,0
3.1499,1,1,0,1,0.2772,0.19601,0.29601,0
3.1499,1,1,0,1,0.27733,0.1961,0.2961,0
3.1499,1,1,0,1,0.27746,0.19619,0.29619,0
3.1499,1,1,0,1,0.27758,0.19628,0.29628,0
3.1499,1,1,0,1,0.27771,0.19637,0.29637,0
3.1499,1,1,0,1,0.27784,0.19646,0.29646,0
3.1499,1,1,0,1,0.27797,0.19655,0.29655,0
3.1499,1,1,0,1,0.27809,0.19664,0.29664,0
3.1499,1,1,0,1,0.27822,0.19673,0.29673,0
3.1499,1,1,0,1,0.27835,0.19682,0.29682,0
3.1499,1,1,0,1,0.27847,0.19691,0.29691,0
3.149,1,1,0,1,0.2786,0.197,0.297,0
3.149,1,1,0,1,0.27873,0.19709,0.29709,0
3.149,1,1,0,1,0.27886,0.19718,0.29718,0
3.149,1,1,0,1,0.27898,0.19727,0.29727,0
3.149,1,1,0,1,0.27911,0.19736,0.29736,0
3.149,1,1,0,1,0.27924,0.19745,0.29745,0
3.149,1,1,0,1,0.27937,0.19754,0.29754,0
3.149,1,1,0,1,0.27949,0.19763,0.29763,0
3.149,1,1,0,1,0.27962,0.19772,0.29772,0
3.149,1,1,0,1,0.27975,0.19781,0.29781,0
3.149,1,1,0,1,0.27987,0.1979,0.2979,0
3.149,1,1,0,1,0.28,0.19799,0.29799,0
3.148,1,1,0,1,0.28013,0.19808,0.29808,0
3.148,1,1,0,1,0.28026,0.19817,0.29817,0
3.148,1,1,0,1,0.28038,0.19826,0.29826,0
3.148,1,1,0,1,0.28051,0.19835,0.29835,0
3.148,1,1,0,1,0.28064,0.19844,0.29844,0
3.148,1,1,0,1,0.28076,0.19853,0.29853,0
3.148,1,1,0,1,0.28089,0.19862,0.29862,0
3.148,1,1,0,1,0.28102,0.19871,0.29871,0
3.148,1,1,0,1,0.28115,0.1988,0.2988,0
3.148,1,1,0,1,0.28127,0.19889,0.29889,0
3.148,1,1,0,1,0.2814,0.19898,0.29898,0
3.147,1,1,0,1,0.28153,0.19907,0.29907,0
3.147,1,1,0,1,0.28166,0.19916,0.29916,0
3.147,1,1,0,1,0.28178,0.19925,0.29925,0
3.147,1,1,0,1,0.28191,0.19934,0.29934,0
3.147,1,1,0,1,0.28204,0.19943,0.29943,0
3.147,1,1,0,1,0.28216,0.19952,0.29952,0
3.147,1,1,0,1,0.28229,0.19961,0.29961,0
3.147,1,1,0,1,0.28242,0.1997,0.2997,0
3.147,1,1,0,1,0.28255,0.19979,0.29979,0
3.147,1,1,0,1,0.28267,0.19988,0.29988,0
3.147,1,1,0,1,0.2828,0.19997,0.29997,0
3.1461,1,1,0,1,0.28293,0.20006,0.30006,0
3.1461,1,1,0,1,0.28305,0.20015,0.30015,0
3.1461,1,1,0,1,0.28318,0.20024,0.30024,0
3.1461,1,1,0,1,0.28331,0.20033,0.30033,0
3.1461,1,1,0,1,0.28344,0.20042,0.30042,0
3.1461,1,1,0,1,0.28356,0.20051,0.30051,0
3.1461,1,1,0,1,0.28369,0.2006,0.3006,0
3.1461,1,1,0,1,0.28382,0.20069,0.30069,0
3.1461,1,1,0,1,0.28395,0.20078,0.30078,0
3.1461,1,1,0,1,0.28407,0.20087,0.30087,0
3.1461,1,1,0,1,0.2842,0.20096,0.30096,0
3.1451,1,1,0,1,0.28433,0.20105,0.30105,0
3.1451,1,1,0,1,0.28445,0.20114,0.30114,0
3.1451,1,1,0,1,0.28458,0.20123,0.30123,0
3.1451,1,1,0,1,0.28471,0.20132,0.30132,0
3.1451,1,1,0,1,0.28484,0.20141,0.30141,0
3.1451,1,1,0,1,0.28496,0.2015,0.3015,0
3.1451,1,1,0,1,0.28509,0.20159,0.30159,0
3.1451,1,1,0,1,0.28522,0.20168,0.30168,0
3.1451,1,1,0,1,0.28534,0.20177,0.30177,0
3.1451,1,1,0,1,0.28547,0.20186,0.30186,0
3.1451,1,1,0,1,0.2856,0.20195,0.30195,0
3.1442,1,1,0,1,0.28573,0.20204,0.30204,0
3.1442,1,1,0,1,0.28585,0.20213,0.30213,0
3.1442,1,1,0,1,0.28598,0.20222,0.30222,0
3.1442,1,1,0,1,0.28611,0.20231,0.30231,0
3.1442,1,1,0,1,0.28624,0.2024,0.3024,0
3.1442,1,1,0,1,0.28636,0.20249,0.30249,0
3.1442,1,1,0,1,0.28649,0.20258,0.30258,0
3.1442,1,1,0,1,0.28662,0.20267,0.30267,0
3.1442,1,1,0,1,0.28674,0.20276,0.30276,0
3.1442,1,1,0,1,0.28687,0.20285,0.30285,0
3.1442,1,1,0,1,0.287,0.20294,0.30294,0
3.1432,1,1,0,1,0.28713,0.20303,0.30303,0
3.1432,1,1,0,1,0.28725,0.20312,0.30312,0
3.1432,1,1,0,1,0.28738,0.20321,0.30321,0
3.1432,1,1,0,1,0.28751,0.2033,0.3033,0
3.1432,1,1,0,1,0.28763,0.20339,0.30339,0
3.1432,1,1,0,1,0.28776,0.20348,0.30348,0
3.1432,1,1,0,1,0.28789,0.20357,0.30357,0
3.1432,1,1,0,1,0.28802,0.20366,0.30366,0
3.1432,1,1,0,1,0.28814,0.20375,0.30375,0
3.1432,1,1,0,1,0.28827,0.20384,0.30384,0
3.1432,1,1,0,1,0.2884,0.20393,0.30393,0
3.1423,1,1,0,1,0.28853,0.20402,0.30402,0
3.1423,1,1,0,1,0.28865,0.20411,0.30411,0
3.1423,1,1,0,1,0.28878,0.2042,0.3042,0
3.1423,1,1,0,1,0.28891,0.20429,0.30429,0
3.1423,1,1,0,1,0.28903,0.20438,0.30438,0
3.1423,1,1,0,1,0.28916,0.20447,0.30447,0
3.1423,1,1,0,1,0.28929,0.20456,0.30456,0
3.1423,1,1,0,1,0.28942,0.20465,0.30465,0
3.1423,1,1,0,1,0.28954,0.20474,0.30474,0
3.1423,1,1,0,1,0.28967,0.20483,0.30483,0
3.1423,1,1,0,1,0.2898,0.20492,0.30492,0
3.1413,1,1,0,1,0.28992,0.20501,0.30501,0
3.1413,1,1,0,1,0.29005,0.2051,0.3051,0
3.1413,1,1,0,1,0.29018,0.20519,0.30519,0
3.1413,1,1,0,1,0.29031,0.20528,0.30528,0
3.1413,1,1,0,1,0.29043,0.20537,0.30537,0
3.1413,1,1,0,1,0.29056,0.20546,0.30546,0
3.1413,1,1,0,1,0.29069,0.20555,0.30555,0
3.1413,1,1,0,1,0.29081,0.20564,0.30564,0
3.1413,1,1,0,1,0.29094,0.20573,0.30573,0
3.1413,1,1,0,1,0.29107,0.20582,0.30582,0
3.1413,1,1,0,1,0.2912,0.20591,0.30591,0
3.1413,1,1,0,1,0.29132,0.206,0.306,0
3.1403,1,1,0,1,0.29145,0.20609,0.30609,0
3.1403,1,1,0,1,0.29158,0.20618,0.30618,0
3.1403,1,1,0,1,0.29171,0.20627,0.30627,0
3.1403,1,1,0,1,0.29183,0.20636,0.30636,0
3.1403,1,1,0,1,0.29196,0.20645,0.30645,0
3.1403,1,1,0,1,0.29209,0.20654,0.30654,0
3.1403,1,1,0,1,0.29221,0.20663,0.30663,0
3.1403,1,1,0,1,0.29234,0.20672,0.30672,0
3.1403,1,1,0,1,0.29247,0.20681,0.30681,0
3.1403,1,1,0,1,0.2926,0.2069,0.3069,0
3.1403,1,1,0,1,0.29272,0.20699,0.30699,0
3.1394,1,1,0,1,0.29285,0.20708,0.30708,0
3.1394,1,1,0,1,0.29298,0.20717,0.30717,0
3.1394,1,1,0,1,0.2931,0.20726,0.30726,0
3.1394,1,1,0,1,0.29323,0.20735,0.30735,0
3.1394,1,1,0,1,0.29336,0.20744,0.30744,0
3.1394,1,1,0,1,0.29349,0.20753,0.30753,0
3.1394,1,1,0,1,0.29361,0.20762,0.30762,0
3.1394,1,1,0,1,0.29374,0.20771,0.30771,0
3.1394,1,1,0,1,0.29387,0.2078,0.3078,0
3.1394,1,1,0,1,0.294,0.20789,0.30789,0
3.1394,1,1,0,1,0.29412,0.20798,0.30798,0
3.1384,1,1,0,1,0.29425,0.20807,0.30807,0
3.1384,1,1,0,1,0.29438,0.20816,0.30816,0
3.1384,1,1,0,1,0.2945,0.20825,0.30825,0
3.1384,1,1,0,1,0.29463,0.20834,0.30834,0
3.1384,1,1,0,1,0.29476,0.20843,0.30843,0
3.1384,1,1,0,1,0.29489,0.20852,0.30852,0
3.1384,1,1,0,1,0.29501,0.20861,0.30861,0
3.1384,1,1,0,1,0.29514,0.2087,0.3087,0
3.1384,1,1,0,1,0.29527,0.20879,0.30879,0
3.1384,1,1,0,1,0.29539,0.20888,0.30888,0
3.1384,1,1,0,1,0.29552,0.20897,0.30897,0
3.1374,1,1,0,1,0.29565,0.20906,0.30906,0
3.1374,1,1,0,1,0.29578,0.20915,0.30915,0
3.1374,1,1,0,1,0.2959,0.20924,0.30924,0
3.1374,1,1,0,1,0.29603,0.20933,0.30933,0
3.1374,1,1,0,1,0.29616,0.20942,0.30942,0
3.1374,1,1,0,1,0.29629,0.20951,0.30951,0
3.1374,1,1,0,1,0.29641,0.2096,0.3096,0
3.1374,1,1,0,1,0.29654,0.20969,0.30969,0
3.1374,1,1,0,1,0.29667,0.20978,0.30978,0
3.1374,1,1,0,1,0.29679,0.20987,0.30987,0
3.1374,1,1,0,1,0.29692,0.20996,0.30996,0
3.1365,1,1,0,1,0.29705,0.21004,0.31004,0
3.1365,1,1,0,1,0.29718,0.21013,0.31013,0
3.1365,1,1,0,1,0.2973,0.21022,0.31022,0
3.1365,1,1,0,1,0.29743,0.21031,0.31031,0
3.1365,1,1,0,1,0.29756,0.2104,0.3104,0
3.1365,1,1,0,1,0.29768,0.21049,0.31049,0
3.1365,1,1,0,1,0.29781,0.21058,0.31058,0
3.1365,1,1,0,1,0.29794,0.21067,0.31067,0
3.1365,1,1,0,1,0.29807,0.21076,0.31076,0
3.1365,1,1,0,1,0.29819,0.21085,0.31085,0
3.1365,1,1,0,1,0.29832,0.21094,0.31094,0
3.1355,1,1,0,1,0.29845,0.21103,0.31103,0
3.1355,1,1,0,1,0.29858,0.21112,0.31112,0
3.1355,1,1,0,1,0.2987,0.21121,0.31121,0
3.1355,1,1,0,1,0.29883,0.2113,0.3113,0
3.1355,1,1,0,1,0.29896,0.21139,0.31139,0
3.1355,1,1,0,1,0.29908,0.21148,0.31148,0
3.1355,1,1,0,1,0.29921,0.21157,0.31157,0
3.1355,1,1,0,1,0.29934,0.21166,0.31166,0
3.1355,1,1,0,1,0.29947,0.21175,0.31175,0
3.1355,1,1,0,1,0.29959,0.21184,0.31184,0
3.1355,1,1,0,1,0.29972,0.21193,0.31193,0
3.1346,1,1,0,1,0.29985,0.21202,0.31202,0
3.1346,1,1,0,1,0.29997,0.21211,0.31211,0
3.1346,1,1,0,1,0.3001,0.2122,0.3122,0
3.1346,1,1,0,1,0.30023,0.21229,0.31229,0
3.1346,1,1,0,1,0.30036,0.21238,0.31238,0
3.1346,1,1,0,1,0.30048,0.21247,0.31247,0
3.1346,1,1,0,1,0.30061,0.21256,0.31256,0
3.1346,1,1,0,1,0.30074,0.21265,0.31265,0
3.1346,1,1,0,1,0.30086,0.21274,0.31274,0
3.1346,1,1,0,1,0.30099,0.21283,0.31283,0
3.1346,1,1,0,1,0.30112,0.21292,0.31292,0
3.1336,1,1,0,1,0.30125,0.21301,0.31301,0
3.1336,1,1,0,1,0.30137,0.2131,0.3131,0
3.1336,1,1,0,1,0.3015,0.21319,0.31319,0
3.1336,1,1,0,1,0.30163,0.21328,0.31328,0
3.1336,1,1,0,1,0.30176,0.21337,0.31337,0
3.1336,1,1,0,1,0.30188,0.21346,0.31346,0
3.1336,1,1,0,1,0.30201,0.21355,0.31355,0
3.1336,1,1,0,1,0.30214,0.21364,0.31364,0
3.1336,1,1,0,1,0.30226,0.21373,0.31373,0
3.1336,1,1,0,1,0.30239,0.21382,0.31382,0
3.1336,1,1,0,1,0.30252,0.21391,0.31391,0
3.1326,1,1,0,1,0.30265,0.214,0.314,0
3.1326,1,1,0,1,0.30277,0.21409,0.31409,0
3.1326,1,1,0,1,0.3029,0.21418,0.31418,0
3.1326,1,1,0,1,0.30303,0.21427,0.31427,0
3.1326,1,1,0,1,0.30315,0.21436,0.31436,0
3.1326,1,1,0,1,0.30328,0.21445,0.31445,0
3.1326,1,1,0,1,0.30341,0.21454,0.31454,0
3.1326,1,1,0,1,0.30354,0.21463,0.31463,0
3.1326,1,1,0,1,0.30366,0.21472,0.31472,0
3.1326,1,1,0,1,0.30379,0.21481,0.31481,0
3.1326,1,1,0,1,0.30392,0.2149,0.3149,0
3.1326,1,1,0,1,0.30405,0.21499,0.31499,0
3.1317,1,1,0,1,0.30417,0.21508,0.31508,0
3.1317,1,1,0,1,0.3043,0.21517,0.31517,0
3.1317,1,1,0,1,0.30443,0.21526,0.31526,0
3.1317,1,1,0,1,0.30455,0.21535,0.31535,0
3.1317,1,1,0,1,0.30468,0.21544,0.31544,0
3.1317,1,1,0,1,0.30481,0.21553,0.31553,0
3.1317,1,1,0,1,0.30494,0.21562,0.31562,0
3.1317,1,1,0,1,0.30506,0.21571,0.31571,0
3.1317,1,1,0,1,0.30519,0.2158,0.3158,0
3.1317,1,1,0,1,0.30532,0.21589,0.31589,0
3.1317,1,1,0,1,0.30544,0.21598,0.31598,0
3.1307,1,1,0,1,0.30557,0.21607,0.31607,0
3.1307,1,1,0,1,0.3057,0.21616,0.31616,0
3.1307,1,1,0,1,0.30583,0.21625,0.31625,0
3.1307,1,1,0,1,0.30595,0.21634,0.31634,0
3.1307,1,1,0,1,0.30608,0.21643,0.31643,0
3.1307,1,1,0,1,0.30621,0.21652,0.31652,0
3.1307,1,1,0,1,0.30634,0.21661,0.31661,0
3.1307,1,1,0,1,0.30646,0.2167,0.3167,0
3.1307,1,1,0,1,0.30659,0.21679,0.31679,0
3.1307,1,1,0,1,0.30672,0.21688,0.31688,0
3.1307,1,1,0,1,0.30684,0.21697,0.31697,0
3.1298,1,1,0,1,0.30697,0.21706,0.31706,0
3.1298,1,1,0,1,0.3071,0.21715,0.31715,0
3.1298,1,1,0,1,0.30723,0.21724,0.31724,0
3.1298,1,1,0,1,0.30735,0.21733,0.31733,0
3.1298,1,1,0,1,0.30748,0.21742,0.31742,0
3.1298,1,1,0,1,0.30761,0.21751,0.31751,0
3.1298,1,1,0,1,0.30773,0.2176,0.3176,0
3.1298,1,1,0,1,0.30786,0.21769,0.31769,0
3.1298,1,1,0,1,0.30799,0.21778,0.31778,0
3.1298,1,1,0,1,0.30812,0.21787,0.31787,0
3.1298,1,1,0,1,0.30824,0.21796,0.31796,0
3.1288,1,1,0,1,0.30837,0.21805,0.31805,0
3.1288,1,1,0,1,0.3085,0.21814,0.31814,0
3.1288,1,1,0,1,0.30863,0.21823,0.31823,0
3.1288,1,1,0,1,0.30875,0.21832,0.31832,0
3.1288,1,1,0,1,0.30888,0.21841,0.31841,0
3.1288,1,1,0,1,0.30901,0.2185,0.3185,0
3.1288,1,1,0,1,0.30913,0.21859,0.31859,0
3.1288,1,1,0,1,0.30926,0.21868,0.31868,0
3.1288,1,1,0,1,0.30939,0.21877,0.31877,0
3.1288,1,1,0,1,0.30952,0.21886,0.31886,0
3.1288,1,1,0,1,0.30964,0.21895,0.31895,0
3.1279,1,1,0,1,0.30977,0.21904,0.31904,0
3.1279,1,1,0,1,0.3099,0.21913,0.31913,0
3.1279,1,1,0,1,0.31002,0.21922,0.31922,0
3.1279,1,1,0,1,0.31015,0.21931,0.31931,0
3.1279,1,1,0,1,0.31028,0.2194,0.3194,0
3.1279,1,1,0,1,0.31041,0.21949,0.31949,0
3.1279,1,1,0,1,0.31053,0.21958,0.31958,0
3.1279,1,1,0,1,0.31066,0.21967,0.31967,0
3.1279,1,1,0,1,0.31079,0.21976,0.31976,0
3.1279,1,1,0,1,0.31091,0.21985,0.31985,0
3.1279,1,1,0,1,0.31104,0.21994,0.31994,0
3.1269,1,1,0,1,0.31117,0.22003,0.32003,0
3.1269,1,1,0,1,0.3113,0.22012,0.32012,0
3.1269,1,1,0,1,0.31142,0.22021,0.32021,0
3.1269,1,1,0,1,0.31155,0.2203,0.3203,0
3.1269,1,1,0,1,0.31168,0.22039,0.32039,0
3.1269,1,1,0,1,0.31181,0.22048,0.32048,0
3.1269,1,1,0,1,0.31193,0.22057,0.32057,0
3.1269,1,1,0,1,0.31206,0.22066,0.32066,0
3.1269,1,1,0,1,0.31219,0.22075,0.32075,0
3.1269,1,1,0,1,0.31231,0.22084,0.32084,0
3.1269,1,1,0,1,0.31244,0.22093,0.32093,0
3.1259,1,1,0,1,0.31257,0.22102,0.32102,0
3.1259,1,1,0,1,0.3127,0.22111,0.32111,0
3.1259,1,1,0,1,0.31282,0.2212,0.3212,0
3.1259,1,1,0,1,0.31295,0.22129,0.32129,0
3.1259,1,1,0,1,0.31308,0.22138,0.32138,0
3.1259,1,1,0,1,0.3132,0.22147,0.32147,0
3.1259,1,1,0,1,0.31333,0.22156,0.32156,0
3.1259,1,1,0,1,0.31346,0.22165,0.32165,0
3.1259,1,1,0,1,0.31359,0.22174,0.32174,0
3.1259,1,1,0,1,0.31371,0.22183,0.32183,0
3.1259,1,1,0,1,0.31384,0.22192,0.32192,0
3.125,1,1,0,1,0.31397,0.22201,0.32201,0
3.125,1,1,0,1,0.3141,0.2221,0.3221,0
3.125,1,1,0,1,0.31422,0.22219,0.32219,0
3.125,1,1,0,1,0.31435,0.22228,0.32228,0
3.125,1,1,0,1,0.31448,0.22237,0.32237,0
3.125,1,1,0,1,0.3146,0.22246,0.32246,0
3.125,1,1,0,1,0.31473,0.22255,0.32255,0
3.125,1,1,0,1,0.31486,0.22264,0.32264,0
3.125,1,1,0,1,0.31499,0.22273,0.32273,0
3.125,1,1,0,1,0.31511,0.22282,0.32282,0
3.125,1,1,0,1,0.31524,0.22291,0.32291,0
3.125,1,1,0,1,0.31537,0.223,0.323,0
